file,model,term,p_value,p_display,sig,highlight,significant_0_05,Sum Sq,Mean Sq,NumDF,DenDF,F value,statistic,parameter,estimate,conf_low,conf_high,method,Df,Estimate,Std. Error,t value,x,contrast,Sex,SE,df,lower.CL,upper.CL,t.ratio,p.value,Group,emmean,fix,Chisq
main_manuscript/social_traits_mediation/aq_sias/anova_aq_scaled_sqrt_rate_all.csv,AQ_scaled_sqrt_rate_all,fix,3.752325971194397e-64,<0.001 ***,***,significant,TRUE,38.17804226116286,12.726014087054285,3,852.2754544724049,118.51974262187828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_aq_scaled_sqrt_rate_all.csv,AQ_scaled_sqrt_rate_all,AQ_scaled:fix,2.915399044081784e-5,<0.001 ***,***,significant,TRUE,2.5765883491838,0.8588627830612666,3,852.2754544779791,7.998749278415535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_aq_scaled_sqrt_rate_all.csv,AQ_scaled_sqrt_rate_all,Sex,0.2249335232758745,0.225,NA,NA,FALSE,0.1615692782418175,0.1615692782418175,1,57.63499731075504,1.5047248212857616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_aq_scaled_sqrt_rate_all.csv,AQ_scaled_sqrt_rate_all,medication,0.2923853068516422,0.292,NA,NA,FALSE,0.40091323899496045,0.13363774633165348,3,864.7925605598823,1.2445932553153134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_aq_scaled_sqrt_rate_all.csv,AQ_scaled_sqrt_rate_all,AQ_scaled,0.5697102381519926,0.570,NA,NA,FALSE,0.03510288226991965,0.03510288226991965,1,57.41818474122127,0.3269196893431998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_aq_scaled_sqrt_rate_all.csv,AQ_scaled_sqrt_rate_all,fix:medication,0.8392914040901152,0.839,NA,NA,FALSE,0.5300614388439525,0.05889571542710583,9,852.2754544772015,0.5485067819509002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_aq_scaled_sqrt_rate_all.csv,AQ_scaled_sqrt_rate_all,AQ_scaled:medication,0.9086669158533546,0.909,NA,NA,FALSE,0.05861514772298144,0.01953838257432715,3,864.0867785139246,0.1819646008653021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_aq_scaled_sqrt_rate_all.csv,AQ_scaled_sqrt_rate_all,session,0.9392971986319744,0.939,NA,NA,FALSE,0.04342543234518477,0.01447514411506159,3,865.0625867434971,0.13480971678924225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_aq_scaled_sqrt_rate_all.csv,AQ_scaled_sqrt_rate_all,AQ_scaled:fix:medication,0.994379383683914,0.994,NA,NA,FALSE,0.19153084745592175,0.02128120527288019,9,852.2754544784982,0.198195833697128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_iri_sqrt_rate_all.csv,IRI_sqrt_rate_all,fix,0.06841215091060031,0.068 .,.,trend,FALSE,0.7835120063436485,0.26117066878121614,3,862.6454488697311,2.379085083161369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_iri_sqrt_rate_all.csv,IRI_sqrt_rate_all,Sex,0.28497458105151535,0.285,NA,NA,FALSE,0.27927254571371135,0.13963627285685568,2,95.56967403251802,1.2719903631302756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_iri_sqrt_rate_all.csv,IRI_sqrt_rate_all,IRI,0.6906763772993553,0.691,NA,NA,FALSE,0.01755582916302595,0.01755582916302595,1,58.85964545782419,0.15992152365039364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_iri_sqrt_rate_all.csv,IRI_sqrt_rate_all,IRI:fix,0.7566467222975595,0.757,NA,NA,FALSE,0.1300811543503924,0.04336038478346413,3,862.6454488756809,0.394983269445516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_iri_sqrt_rate_all.csv,IRI_sqrt_rate_all,fix:medication,0.7911311571036244,0.791,NA,NA,FALSE,0.6004602167601312,0.0667178018622368,9,862.6454488615065,0.6077532669824036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_iri_sqrt_rate_all.csv,IRI_sqrt_rate_all,IRI:fix:medication,0.7986278883155382,0.799,NA,NA,FALSE,0.5916767937745825,0.06574186597495361,9,862.6454488615242,0.5988631625828844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_iri_sqrt_rate_all.csv,IRI_sqrt_rate_all,IRI:medication,0.8840071241542139,0.884,NA,NA,FALSE,0.0717612670139814,0.0239204223379938,3,872.7377783112922,0.21789858804900383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_iri_sqrt_rate_all.csv,IRI_sqrt_rate_all,medication,0.928377085746866,0.928,NA,NA,FALSE,0.05007839503198279,0.01669279834399426,3,873.8687305841318,0.15205990673357658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_iri_sqrt_rate_all.csv,IRI_sqrt_rate_all,session,0.9315081399651496,0.932,NA,NA,FALSE,0.04846907095011228,0.01615635698337076,3,876.5402849861689,0.1471732950592799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_sias_sqrt_rate_all.csv,SIAS_sqrt_rate_all,fix,8.35167102561212e-8,<0.001 ***,***,significant,TRUE,3.917922160402871,1.3059740534676236,3,859.6710544932661,12.16970601811593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_sias_sqrt_rate_all.csv,SIAS_sqrt_rate_all,SIAS:fix,2.250281067218263e-5,<0.001 ***,***,significant,TRUE,2.6342359931734465,0.8780786643911488,3,859.6710545070226,8.182367159628319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_sias_sqrt_rate_all.csv,SIAS_sqrt_rate_all,Sex,0.1907785279481519,0.191,NA,NA,FALSE,0.1880293233461653,0.1880293233461653,1,58.248042195076046,1.7521493492403613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_sias_sqrt_rate_all.csv,SIAS_sqrt_rate_all,medication,0.8260522971029316,0.826,NA,NA,FALSE,0.0962988431707689,0.0320996143902563,3,877.4910526307863,0.29911993227359107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_sias_sqrt_rate_all.csv,SIAS_sqrt_rate_all,session,0.940377901440866,0.940,NA,NA,FALSE,0.04284033313409887,0.01428011104469962,3,873.4789761642058,0.1330690704448617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_sias_sqrt_rate_all.csv,SIAS_sqrt_rate_all,SIAS,0.9444705023020766,0.944,NA,NA,FALSE,5.250203379837669e-4,5.250203379837669e-4,1,59.74408673500884,0.00489239671326495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_sias_sqrt_rate_all.csv,SIAS_sqrt_rate_all,fix:medication,0.9741194245792444,0.974,NA,NA,FALSE,0.29199755442266384,0.03244417271362931,9,859.6710545062934,0.3023306955275859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_sias_sqrt_rate_all.csv,SIAS_sqrt_rate_all,SIAS:fix:medication,0.9843486196416124,0.984,NA,NA,FALSE,0.2528788143261929,0.02809764603624365,9,859.6710545064813,0.2618276306135225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_sias_sqrt_rate_all.csv,SIAS_sqrt_rate_all,SIAS:medication,0.9914878645026248,0.991,NA,NA,FALSE,0.0110363190245904,0.0036787730081968,3,880.8094596212484,0.03428060909653052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_soz_scales_sqrt_rate_all.csv,Soz_Scales_sqrt_rate_all,fix,1.2400737391636032e-13,<0.001 ***,***,significant,TRUE,7.190445568517129,2.3968151895057095,3,837.2522055864371,21.855023861328142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_soz_scales_sqrt_rate_all.csv,Soz_Scales_sqrt_rate_all,Soz_Scales:fix,5.294453967145082e-4,<0.001 ***,***,significant,TRUE,1.9504792748826776,0.6501597582942259,3,837.2522055777106,5.928390763463908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_soz_scales_sqrt_rate_all.csv,Soz_Scales_sqrt_rate_all,Sex,0.15491237758737278,0.155,NA,NA,FALSE,0.2279159780241794,0.2279159780241794,1,56.726675361475586,2.078219947831533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_soz_scales_sqrt_rate_all.csv,Soz_Scales_sqrt_rate_all,medication,0.6272612011937413,0.627,NA,NA,FALSE,0.1913140281447953,0.06377134271493178,3,848.2273045625077,0.5814900634834484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_soz_scales_sqrt_rate_all.csv,Soz_Scales_sqrt_rate_all,Soz_Scales,0.7593509083969405,0.759,NA,NA,FALSE,0.01039201622870776,0.01039201622870776,1,56.209823719312496,0.094758145575903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_soz_scales_sqrt_rate_all.csv,Soz_Scales_sqrt_rate_all,Soz_Scales:medication,0.946473918525166,0.946,NA,NA,FALSE,0.04050461074165136,0.01350153691388378,3,847.8189996640863,0.12311187475342476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_soz_scales_sqrt_rate_all.csv,Soz_Scales_sqrt_rate_all,session,0.946976032192722,0.947,NA,NA,FALSE,0.04023124205908696,0.01341041401969565,3,850.010754418315,0.12228098339579543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_soz_scales_sqrt_rate_all.csv,Soz_Scales_sqrt_rate_all,fix:medication,0.9869563723610816,0.987,NA,NA,FALSE,0.2456051521336468,0.02728946134818298,9,837.2522055889825,0.24883513403064172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/aq_sias/anova_soz_scales_sqrt_rate_all.csv,Soz_Scales_sqrt_rate_all,Soz_Scales:fix:medication,0.9949013005109324,0.995,NA,NA,FALSE,0.19065004306961503,0.02118333811884611,9,837.252205584274,0.19315730394108513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/mediation/01_group_mediator_model_anova.csv,group_mediator_model,Group,2.6637384119924294e-39,<0.001 ***,***,significant,TRUE,39335.757916374416,39335.757916374416,NA,NA,253.47360832152705,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/mediation/01_group_mediator_model_anova.csv,group_mediator_model,Residuals,NA,NA,NA,NA,FALSE,36779.271372328454,155.18679903936058,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/mediation/01_group_mediator_model_coefficients.csv,group_mediator_model,(Intercept),1.106370341718554e-62,<0.001 ***,***,significant,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.559055118110265,1.1054154420499684,23.12167366751415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/mediation/01_group_mediator_model_coefficients.csv,group_mediator_model,GroupASD,2.6637384119924294e-39,<0.001 ***,***,significant,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.708802024746895,1.6147878249221523,15.920854509778271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/mediation/02_group_outcome_model_anova.csv,group_outcome_model,Group,0.08646881451888437,0.086 .,.,trend,FALSE,0.5109696075895762,0.5109696075895762,NA,NA,2.9635947750904452,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/mediation/02_group_outcome_model_anova.csv,group_outcome_model,SIAS,0.6292272781387944,0.629,NA,NA,FALSE,0.04029696158120465,0.04029696158120465,NA,NA,0.23372009415088893,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/mediation/02_group_outcome_model_anova.csv,group_outcome_model,Residuals,NA,NA,NA,NA,FALSE,40.69005263631555,0.17241547727252354,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/mediation/02_group_outcome_model_coefficients.csv,group_outcome_model,(Intercept),1.1890577660770594e-37,<0.001 ***,***,significant,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0266324639923086,0.06648313942059624,15.441997368648051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/mediation/02_group_outcome_model_coefficients.csv,group_outcome_model,GroupASD,0.39666817842356994,0.397,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06574840492566142,0.07743010564105482,-0.8491323159295865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
main_manuscript/social_traits_mediation/mediation/02_group_outcome_model_coefficients.csv,group_outcome_model,SIAS,0.6292272781387944,0.629,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00104672980353058,0.00216514289266439,-0.48344606126318673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,fix,3.2978145572109544e-66,<0.001 ***,***,significant,TRUE,38.53607317492776,12.84535772497592,3,859.005464165395,122.84703798887188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,fix:Sex,9.638025881632656e-8,<0.001 ***,***,significant,TRUE,3.785532066538476,1.261844022179492,3,859.0054640951607,12.067690433199324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,Group:fix:Sex,0.01832521390577374,0.018 *,*,significant,TRUE,1.054149755006479,0.3513832516688263,3,859.0054640920079,3.3604662937866565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,Group:fix,0.0243178517308588,0.024 *,*,significant,TRUE,0.9886861507039688,0.3295620502346563,3,859.0054640791786,3.15177845348353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,Group:Sex,0.0485607409009761,0.049 *,*,significant,TRUE,0.4223940806642848,0.4223940806642848,1,65.6013162737391,4.039580896431382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,Sex,0.1433921045633931,0.143,NA,NA,FALSE,0.22935246507355309,0.22935246507355309,1,65.55206010212623,2.193420502019145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,medication,0.1960264985634768,0.196,NA,NA,FALSE,0.4913392442515422,0.16377974808384738,3,884.4596207226143,1.5663134780235932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,Group:medication:Sex,0.3931344426602816,0.393,NA,NA,FALSE,0.31302166578429624,0.10434055526143209,3,884.3562117938156,0.9978646317539718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,fix:medication:Sex,0.414805329943971,0.415,NA,NA,FALSE,0.968152664804904,0.107572518311656,9,859.0054640930225,1.028773625968863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,Group,0.6008039138812995,0.601,NA,NA,FALSE,0.02890792017031442,0.02890792017031442,1,65.55191775371075,0.2764619283772067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,fix:medication,0.8232477286515069,0.823,NA,NA,FALSE,0.5353431821179069,0.05948257579087854,9,859.0054641043296,0.5688637408400166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,session,0.8360074764924805,0.836,NA,NA,FALSE,0.08950955242428067,0.02983651747476022,3,883.3943481227366,0.2853426019075214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,Group:fix:medication,0.8553527648458654,0.855,NA,NA,FALSE,0.49626048205955536,0.05514005356217282,9,859.005464091138,0.5273338742049998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,Group:medication,0.8557164038759587,0.856,NA,NA,FALSE,0.080904034539248465,0.02696801151308282,3,885.0933070937568,0.257909542557191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,medication:Sex,0.9063629716658296,0.906,NA,NA,FALSE,0.05815264132884754,0.01938421377628251,3,883.7796003464995,0.1853816216833973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/01_full_interaction_binary_subset_anova.csv,full_interaction_binary_subset,Group:fix:medication:Sex,0.9662249541670946,0.966,NA,NA,FALSE,0.30779198956959997,0.03419910995217777,9,859.00546409179594,0.3270644110838622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/test_model_anova.csv,test_model,cyl,6.112687142581003e-10,<0.001 ***,***,significant,TRUE,817.7129523546139,817.7129523546139,NA,NA,79.561027529334865,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/test_model_anova.csv,test_model,Residuals,NA,NA,NA,NA,FALSE,308.3342351453854,10.277807838179513,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/test_write.csv,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/01_omnibus/test_write.csv,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/02_group_contrasts/01_group_within_sex_contrasts.csv,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-0.08254515552974087,NA,NA,NA,NA,NA,NA,NA,NA,ASD - CTRL,f,0.04589536341729518,62.85170780093765,-0.17426395602455508,0.00917364496507332,-1.7985510819298711,0.07689173618137181,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/02_group_contrasts/01_group_within_sex_contrasts.csv,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0.04834666783267868,NA,NA,NA,NA,NA,NA,NA,NA,ASD - CTRL,m,0.04621010538039307,62.85270376613664,-0.04400109462357944,0.1406944302889368,1.0462358273087202,0.2994591091332753,NA,NA,NA,NA
sensitivity_analyses/sex_interaction/02_group_contrasts/01_group_within_sex_emmeans.csv,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,0.030826530445199,65.99426831769426,0.7269593750654086,0.8500538823073982,NA,NA,ASD,0.7885066286864034,NA,NA
sensitivity_analyses/sex_interaction/02_group_contrasts/01_group_within_sex_emmeans.csv,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,0.03400494494361406,60.358560143668285,0.803040076852667,0.9390634915796215,NA,NA,CTRL,0.8710517842161443,NA,NA
sensitivity_analyses/sex_interaction/02_group_contrasts/01_group_within_sex_emmeans.csv,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,0.03647960292643782,59.71149416456949,0.829139123089004,0.9750937681591084,NA,NA,ASD,0.9021164456240562,NA,NA
sensitivity_analyses/sex_interaction/02_group_contrasts/01_group_within_sex_emmeans.csv,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,0.02841832754908576,68.5469933297491,0.7970700806731557,0.9104694749095992,NA,NA,CTRL,0.8537697777913774,NA,NA
sensitivity_analyses/sex_interaction/02_group_contrasts/02_group_within_fix_contrasts.csv,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-0.08725697921473612,NA,NA,NA,NA,NA,NA,NA,NA,ASD - CTRL,NA,0.04864475585385831,283.15302455150874,-0.183008215075174,0.00849425664570179,-1.793759217887312,0.07391850246654866,NA,NA,Eyes,NA
