scenario_shift,simulation,converged,pdHess,p_group_fix_medication,p_medication,error,scenario_label
0.2,23,TRUE,TRUE,1.410492540450449e-7,0.029560207412871162,NA,+/-20% shift
0.2,24,TRUE,TRUE,2.837274548612884e-4,0.5542530416867519,NA,+/-20% shift
0.2,25,TRUE,TRUE,1.1104111244521175e-6,0.2856033339338983,NA,+/-20% shift
0.2,26,TRUE,TRUE,8.578419981962067e-4,0.8685626473073598,NA,+/-20% shift
0.2,27,TRUE,TRUE,2.903742034417979e-5,0.7211201326197012,NA,+/-20% shift
0.2,28,TRUE,TRUE,1.4916589599458393e-4,0.5362164225271091,NA,+/-20% shift
0.2,29,TRUE,TRUE,7.387667419867417e-4,0.06812548147791991,NA,+/-20% shift
0.2,30,TRUE,TRUE,8.861986158836985e-6,0.17680171169805506,NA,+/-20% shift
0.2,31,TRUE,TRUE,3.991071670354752e-6,0.25154811555934875,NA,+/-20% shift
0.2,32,TRUE,TRUE,0.002351832774306245,0.20931804413642793,NA,+/-20% shift
0.2,33,TRUE,TRUE,1.182298264568097e-4,0.3658498420673464,NA,+/-20% shift
0.2,34,TRUE,TRUE,2.5729102823794024e-4,0.3926756973978637,NA,+/-20% shift
0.2,35,TRUE,TRUE,0.008213795649019313,0.14502507008741133,NA,+/-20% shift
0.2,36,TRUE,TRUE,7.453134930746905e-5,0.4326879912890461,NA,+/-20% shift
0.2,37,TRUE,TRUE,8.252589862306126e-6,0.8343031854079085,NA,+/-20% shift
0.2,38,TRUE,TRUE,1.962173671728061e-5,0.7743579217404695,NA,+/-20% shift
0.2,39,TRUE,TRUE,1.9168187161278683e-8,0.5997871181943719,NA,+/-20% shift
0.2,40,TRUE,TRUE,6.740076531233247e-5,0.6277153041099643,NA,+/-20% shift
0.2,41,TRUE,TRUE,1.6949818379407692e-6,0.1550308589674941,NA,+/-20% shift
0.2,42,TRUE,TRUE,0.0031936145873942895,0.3114143383759883,NA,+/-20% shift
0.2,43,TRUE,TRUE,4.004184296437837e-5,0.7080037776247595,NA,+/-20% shift
0.2,44,TRUE,TRUE,2.6484920348214747e-7,0.1221697962317845,NA,+/-20% shift
0.2,45,TRUE,TRUE,1.3310710275079245e-9,0.8019422728208985,NA,+/-20% shift
0.2,46,TRUE,TRUE,4.6763105191504653e-7,0.10282405182777571,NA,+/-20% shift
