permutation,interaction_chisq,interaction_p
705,0.0012357051773117882,0.9719580598107173
706,0.10847296519422547,0.7418893856299765
707,2.9373867923727177,0.08655065231246974
708,1.8505932301402337,0.17371441394591042
709,0.5286619526843961,0.46716994615376783
710,0.022625671198799456,0.8804345878928018
711,1.789022906473641,0.18104525737323837
712,1.0589521747766686,0.30345429127200263
713,0.08384092491429475,0.7721582474618742
714,2.7229392475840326,0.09891571614167269
715,0.3678423908790899,0.5441827052509874
716,0.500955649130593,0.4790805189724604
717,1.140028901605694,0.2856462205466992
718,0.34932656957928304,0.5544945904402767
719,0.4694576348372716,0.49323678772869567
720,0.2643362574063168,0.6071566165647893
721,0.18302051369302924,0.6687902067235653
722,0.573180523528964,0.44899782184063813
723,0.1003313007815891,0.7514324218422807
724,4.265250941786666,0.03889950339627319
725,0.5459595120038768,0.4599733513194529
726,0.047686624800210006,0.8271387546712148
727,3.0128166607400475,0.0826086294244524
728,0.6306366567725424,0.42712188017466823
729,0.05411147114685024,0.8160574858184131
730,0.9631959438202894,0.326382973440289
731,0.10959170431432416,0.7406094542040996
732,1.3330452814941267,0.24826418081714371
733,0.8925735844252111,0.34478084258987907
734,0.7957889668001458,0.3723553890468266
735,1.5336375560738869,0.2155673323406168
736,0.3808963495749072,0.5371239152383908
737,0.6068069337204356,0.4359925952664402
738,5.4834187690907985,0.01919767665380466
739,0.9309727644545586,0.33461028035955176
740,0.0031761816692606228,0.9550569152235179
741,1.3666615995777247,0.24238629621236563
742,0.11199307500844918,0.7378863584148976
743,0.5199065764660054,0.4708815365279412
744,0.39421841260729384,0.5300903177332702
745,0.04546735024839108,0.8311469892826765
746,1.7921194365739483,0.18066814383768598
747,0.015542246024919765,0.9007859608098835
748,0.7797680773263318,0.377212079363867
749,2.8442261030043277,0.09170273863036364
750,0.002587739349372703,0.9594292485401683
751,2.843696912999573,0.09173293824834752
752,0.2224786399128954,0.6371577744833649
753,3.3572696101945247,0.0669089183249267
754,1.4225726636450564,0.2329804190192456
755,0.43934681499542594,0.5074378885188751
756,0.04126986374492257,0.8390179051089184
757,2.3187555924267835,0.12782224721622892
758,1.3488114002238751,0.2454860169274666
759,0.01393633759927413,0.9060262447920423
760,0.07536821687087374,0.7836752586990462
761,0.8318885489824938,0.3617270032761402
762,0.5796125807250602,0.44646421698927086
763,0.0639708565525811,0.8003264743354084
764,1.803056927663461,0.17934336614209065
765,0.7189696944392162,0.3964820761173975
766,1.277582830559683,0.25834895124620305
767,1.5578365355136035,0.211982274415497
768,1.085537619110196,0.29746204740722815
769,0.004914830352639314,0.9441094096921039
770,0.005531777257010233,0.9407112699507125
771,2.6816410849952894,0.10151106980940365
772,6.562366618442503e-6,0.9979560520544212
773,0.7917761877827783,0.37356358516265453
774,2.6205138358432913,0.10549027583118577
775,1.1475136857165975,0.2840702276893022
776,0.8293015874438019,0.3624745600328178
777,0.6779465443846068,0.41029472219003166
778,2.964279941376751,0.08512234824245733
779,0.3876265994959371,0.5335496074215825
780,0.4751751498878439,0.49061594214051174
781,5.4237281491585225,0.01986489932872099
782,0.3710182953833799,0.5424497324946264
783,1.1172843128421532,0.2905039639584042
784,2.365734593656491,0.1240255183276036
785,0.5496486358220715,0.45846129688108966
786,1.4173855202082695,0.2338342133772648
787,0.852068584636015,0.35596780316224674
788,4.9964816691588325,0.025398898997246285
789,4.254337550174389,0.03915021463773007
790,0.3402753606682652,0.559670321640761
791,0.0026599511549926726,0.9588675675846081
792,2.692302876068995,0.10083398787932935
793,0.07571407672552587,0.7831918491985419
794,1.1821553971563894,0.2769176360025789
795,7.212454730476318,0.007239940863263653
796,0.03939076756121703,0.8426765134968297
797,0.09386369523660501,0.7593215578881045
798,0.018809437558461116,0.8909142052821396
799,1.9620350683723562,0.16129583871124425
800,0.017596698059829326,0.8944681735955567
801,0.5830221211917158,0.4451301780274371
802,3.7825319945479616e-4,0.9844831347607428
803,0.7293042978477425,0.3931087856104207
804,0.3689494933838984,0.543577441763247
805,0.10313880501206427,0.7480949718695633
806,0.13920525022446084,0.7090723827707006
807,0.15566412239221558,0.6931802397791735
808,7.36221928651271e-6,0.9978350697784363
809,1.9023400663982932,0.16781662488742113
810,0.32923428404716787,0.5661103175954353
811,1.8402058740049987,0.17492681947476957
812,0.08506221276035893,0.7705509775314766
813,2.1353766330974953,0.14393510626803308
814,0.015980714529151598,0.899403547137583
815,0.47854589306200185,0.48908170658422084
816,1.692123413332696,0.19332129293903288
817,3.8175093113151095,0.05071958008449915
818,0.027967566506294055,0.8671850961093647
819,0.011226446825063244,0.9156181128404762
820,0.06392099244256313,0.8004026657488233
821,0.3673419136342213,0.5444567299424034
822,0.16959298144701798,0.6804737915042474
823,0.09968815666524816,0.7522041796041369
824,0.021748127234686845,0.8827591136996082
825,1.8328562128260815,0.17579055608167005
826,0.0036416336555200306,0.9518801059676522
827,0.42362247696108146,0.5151350109329669
828,4.6981377657458845,0.03019531746626498
829,0.006418567428626738,0.9361450274101282
830,0.18621784575424866,0.6660832926357041
831,1.2774001991598147,0.2583829844429635
832,0.034608388685996694,0.8524186475497165
833,2.1006927615116453,0.14723241740867649
834,2.3170964624304844,0.1279586770919677
835,0.7274930554144307,0.3936969956767161
836,2.8682707297677967,0.09034189237328702
837,0.004937363959384211,0.943981642342307
838,1.6631740125169048,0.19717531941994548
839,4.717845802277693,0.02985111744615455
840,0.32349881558650395,0.5695125329327546
841,0.04050817991666001,0.8404902425034487
842,4.8578113630698985,0.027521227369255438
843,1.1898246202094989,0.2753649353203516
844,0.021892436847392407,0.8823736020242441
845,1.1909571151196654,0.27513657982533324
846,0.9945491784154369,0.31863305159038285
847,0.2147866876025076,0.6430412393323965
848,0.2129102584532599,0.6444958734310525
849,9.113738244391069,0.002536968852521766
850,0.2874992722202432,0.5918275300533486
851,4.576801749880886,0.03240764846066225
852,0.0010665048466440869,0.9739478069625349
853,0.00869670183810226,0.9257001001337121
854,0.31666303066665635,0.573619976386346
855,0.8148039855468063,0.3667037517574843
856,0.572379677279767,0.44931484257828896
857,0.582940800647124,0.44516192411112065
858,0.8426314245654202,0.3586452650088799
859,1.5227345458790271,0.2172061435136259
860,2.028063273398096,0.1544172760961537
861,2.4398984149664398,0.11828388555515572
862,0.672791180404245,0.4120801638491835
863,1.4656710864933364,0.22602994267489215
864,0.40825970516197485,0.5228541344539139
865,0.8809194471392855,0.34794997390914373
866,1.150047772252304,0.2835391494383069
867,4.0970829047832105,0.04295726933132761
868,2.373152063256742,0.12343758891333652
869,0.806334015490801,0.36920632461928504
870,0.15333228228470328,0.6953710345454815
871,1.116577795881762,0.29065653811911096
872,0.15559460492433122,0.6932452772667533
873,0.31184042835804326,0.5765530148100253
874,0.22786213958540022,0.6331135705977465
875,0.08434371098580677,0.7714950310865443
876,2.431780633106296,0.11889777189232649
877,0.4932439627003648,0.48248380458394113
878,0.4458351938202403,0.5043194188439452
879,0.3321828896806575,0.5643765418628522
880,0.02773096153917018,0.8677428988830381
881,4.3604664828786905,0.036782231819830716
882,1.2745842121872897,0.2589084432404912
883,0.09283077043393038,0.760608798471427
884,3.600720158817699,0.057754547100851504
885,0.5534749036093555,0.4569013163001681
886,0.1844046635803894,0.6676149522286866
887,5.174484263291604,0.022920974728139542
888,0.5902556275809957,0.44232028614255015
889,0.2813053913652879,0.5958468907950341
890,1.5959962090357374,0.20647153041839636
891,4.227324344851424,0.03977810146838118
892,1.3549023303420233,0.2444229097986458
893,0.7562452482710762,0.38450612290571506
894,0.026706938903463904,0.8701857274048204
895,0.14630433190178405,0.7020923883334087
896,1.6061878529958715,0.2050285014451518
897,0.8890762071913976,0.3457277697909069
898,0.50302160411596,0.47817545586491694
899,0.3197782003486018,0.5717409689047062
900,3.1839894478817166,0.0743629641314426
901,6.960047650949239,0.00833498130812894
902,0.005396773334088093,0.9414378976199063
903,0.02643042761116344,0.8708535638292986
904,0.19318434011517094,0.6602794288640284
905,0.10816675684075497,0.7422409880136935
906,3.114038410610768,0.07762028198519223
907,0.0016198591230268135,0.9678958298901215
908,1.8194688513339596,0.1773765138376662
909,1.7825411244684226,0.18183760034187596
910,1.1799476673001839,0.2773666497088407
911,0.010809739675163558,0.9171932370485161
912,1.7444195531174822,0.18657981306702637
913,3.3785062335097633,0.06605189442002739
914,0.8258451863984475,0.3634766946842941
915,0.7762048266762005,0.37830435764954334
916,0.1874366404364208,0.6650586978302508
917,1.248014799364549,0.2639319788168596
918,4.081846319264758,0.043346269945487625
919,0.4266461830837908,0.5136392205633168
920,0.004565295636214499,0.946130348224649
921,1.128290815234427,0.2881402048899664
922,1.154487234488154,0.2826117805732353
923,0.0020620828605525153,0.9637803808212734
924,1.2707230495754378,0.2596310801190965
925,0.43290290926539676,0.5105679619294556
926,1.0341893803058972,0.30917672976961863
927,0.41429228086604686,0.5197989136349195
928,0.025798594743134364,0.87239316673025
929,1.0512601660337018,0.3052170377520604
930,1.3525114267082636,0.24483954524193136
931,0.007870585511285015,0.9293073618495444
932,0.11670046154338556,0.7326410291861997
933,0.27060737519347,0.602924630659529
934,13.224394183881463,2.7632902396386135e-4
935,0.9074752358529893,0.34078520157907033
936,0.7272578596392242,0.3937734694799091
937,0.831015505036584,0.36197904943645226
938,0.08263028610754437,0.7737640744043827
939,0.012141906051425733,0.9122584410982848
940,0.6240752972864329,0.4295368992154429
941,0.8811508104694487,0.34788667537768825
942,0.4540374223182932,0.500423856590592
943,2.053811229762345,0.1518257104811413
944,0.23658546096118674,0.6266832255193093
945,0.6451507669543435,0.4218517610871748
946,4.792789765551175,0.028579102310194403
947,2.52771515805808e-4,0.9873151355133748
948,1.3674207909484792,0.24225552224039398
949,0.14026601822089543,0.7080166973065599
950,1.146893299551315,0.28420043635108666
951,0.11801568854367399,0.7311966801479055
952,0.24661811973675393,0.6194664947643199
953,0.04375393831322133,0.8343120799825045
954,0.11788545309237075,0.7313392989021292
955,0.05462849317894313,0.8151966219066238
956,0.5105935525584748,0.4748820245620888
957,2.8397739877786696,0.09195714743583658
958,0.053039620394947286,0.8178560789492775
959,0.023106480955244802,0.8791804990516819
960,1.8495408896391872,0.17383680105401406
961,0.4305676437898521,0.5117105454834012
962,0.3184234075747699,0.5725566632168957
963,0.23312108342430607,0.6292191872872344
964,0.987573154661674,0.32033624091327223
965,0.4196597952185736,0.5171068486511452
966,7.023350251421184,0.008045355974961756
967,5.048333462644597,0.024649635837753633
968,0.3620422981816563,0.5473741774283265
969,0.17381294256474394,0.6767451209382397
970,1.346549430546519,0.2458822570030274
971,1.1808399653793211,0.27718506163664025
972,1.1367147222361984,0.28634759503131685
973,0.04614540797735549,0.8299116959627701
974,0.7181942961101623,0.39673685221975036
975,1.499298860566255,0.22077927519112353
976,1.9735373188377132,0.1600728955878638
977,2.3456346836504864,0.1256343831331674
978,0.844966034984827,0.3579803338684632
979,0.5478122474524596,0.45921298899466884
980,0.008908648125296738,0.9248028263401267
981,4.332556831735788,0.03739004027930774
982,2.603554072324026,0.10662436539095235
983,1.1088953496365743,0.2923222010930031
984,0.308743054223422,0.5784525235880196
985,0.20312326025645797,0.652211563861362
986,1.3218297648369075,0.25026392897400196
987,4.732568442574957,0.029596656475056875
988,1.2657879576031914,0.2605583459246931
989,0.402110513596781,0.5260013077896588
990,11.405208268579651,7.323848968148062e-4
991,0.32395790057778484,0.5692387438652265
992,0.020418393847850835,0.8863747301462166
993,0.018418274316215358,0.8920474248111043
994,2.354769749607427,0.12490032557577604
995,1.3889879309321187,0.23857608821531698
996,1.6867169115650023,0.1940343184677569
997,0.8007765178993091,0.37086130481274593
998,0.08606375363118919,0.7692422236344458
999,0.09096770154488867,0.762950509488051
1000,1.521945639599098,0.2173252972583144
