model,term,Estimate,Std. Error,z value,p_value,p_display,sig,significant_0_05
asd_medication_influence,medicationNAL/PLA:fix.L,-0.09821371250108989,0.23936143512681596,-0.410315523254844,0.6815745062310585,0.682,,FALSE
asd_medication_influence,medicationPLA/OXT:fix.L,-0.1468803467153955,0.23559417844563976,-0.6234464182623518,0.532991202656836,0.533,,FALSE
asd_medication_influence,medicationPLA/PLA:fix.L,0.16448120888345688,0.24063438177991625,0.6835316203230305,0.494270976590467,0.494,,FALSE
asd_medication_influence,medicationNAL/PLA:fix.Q,-0.16981694907532932,0.24829927082808448,-0.6839204501446396,0.49402539978054166,0.494,,FALSE
asd_medication_influence,medicationPLA/OXT:fix.Q,-0.27268008607852245,0.24452923262853485,-1.1151226507660605,0.2647978662770931,0.265,,FALSE
asd_medication_influence,medicationPLA/PLA:fix.Q,-0.017863102518164274,0.2496943481997353,-0.0715398752392875,0.9429680899884776,0.943,,FALSE
asd_medication_influence,medicationNAL/PLA:fix.C,-0.0033276429552623454,0.25697327552921506,-0.012949373620308733,0.9896681834677364,0.990,,FALSE
asd_medication_influence,medicationPLA/OXT:fix.C,-0.0160136393386581,0.2529356701891749,-0.06331111514117889,0.9495187649185871,0.950,,FALSE
asd_medication_influence,medicationPLA/PLA:fix.C,-0.04709872629773849,0.2588839895879626,-0.1819298534942249,0.8556377757446676,0.856,,FALSE
asd_medication_influence,fix.L:any_medication_record_factorTRUE,-0.004238502480768818,0.17234717599737864,-0.024592816541614146,0.9803797491376739,0.980,,FALSE
asd_medication_influence,fix.Q:any_medication_record_factorTRUE,0.3717682118705185,0.17888708479845744,2.078228354435816,0.037688331703958904,0.038,*,TRUE
asd_medication_influence,fix.C:any_medication_record_factorTRUE,-0.11455185255510937,0.18398496048023652,-0.622615306469109,0.5335373502281697,0.534,,FALSE
asd_disorder_influence,(Intercept),-1.1687744630766956,0.1414276921317628,-8.264113240197634,1.407369688023326e-16,<0.001,***,TRUE
asd_disorder_influence,medicationNAL/PLA,0.08823632889859143,0.12427702044304263,0.709997138521928,0.4777059106431879,0.478,,FALSE
asd_disorder_influence,medicationPLA/OXT,0.009424863033940517,0.12215552358579657,0.07715462025195215,0.9385005417761632,0.939,,FALSE
asd_disorder_influence,medicationPLA/PLA,0.012868470557775577,0.12626983421694118,0.10191246894065423,0.9188261527130591,0.919,,FALSE
asd_disorder_influence,fix.L,0.3165808619598904,0.21141264266412227,1.4974547310439332,0.13427497625711787,0.134,,FALSE
asd_disorder_influence,fix.Q,0.8315501618610665,0.21980909460651604,3.7830562168032147,1.5491440813933862e-4,<0.001,***,TRUE
asd_disorder_influence,fix.C,-0.026789027532354535,0.22754788181857546,-0.11772918876789852,0.906282238312795,0.906,,FALSE
asd_disorder_influence,any_disorder_record_factorTRUE,-0.00545463563627989,0.09804727539747626,-0.055632709977581817,0.9556344060533273,0.956,,FALSE
asd_disorder_influence,Sexm,0.033351069692013124,0.09217327404409056,0.3618301512872357,0.7174789591398523,0.717,,FALSE
asd_disorder_influence,sessionsession_2,-0.00427964065992243,0.12057699496131043,-0.035493011426397214,0.9716866189397639,0.972,,FALSE
asd_disorder_influence,sessionsession_3,0.003992539194435289,0.1222771481161784,0.032651556369648754,0.9739524556879569,0.974,,FALSE
asd_disorder_influence,sessionsession_4,0.03051896117485619,0.12173741689439718,0.2506949954534544,0.8020499302003438,0.802,,FALSE
asd_disorder_influence,medicationNAL/PLA:fix.L,-0.08900909840009413,0.23854256229025528,-0.3731371774727107,0.7090463499485447,0.709,,FALSE
asd_disorder_influence,medicationPLA/OXT:fix.L,-0.13295932378527373,0.2353696376423729,-0.5648958171371949,0.5721446289368965,0.572,,FALSE
asd_disorder_influence,medicationPLA/PLA:fix.L,0.17082748852205418,0.2404132319211557,0.7105577640505145,0.4773583237147055,0.477,,FALSE
asd_disorder_influence,medicationNAL/PLA:fix.Q,-0.1769232680338058,0.2476675468717094,-0.7143578973851232,0.47500589938755516,0.475,,FALSE
asd_disorder_influence,medicationPLA/OXT:fix.Q,-0.27238768514218853,0.24418979896128998,-1.1154752831643413,0.2646468044950928,0.265,,FALSE
asd_disorder_influence,medicationPLA/PLA:fix.Q,-0.032468493755712625,0.2492050728434294,-0.13028825370706612,0.8963383730389523,0.896,,FALSE
asd_disorder_influence,medicationNAL/PLA:fix.C,-0.0022574351718821725,0.2563917845773541,-0.00880463145729655,0.992975011261433,0.993,,FALSE
asd_disorder_influence,medicationPLA/OXT:fix.C,-0.008383076302855815,0.25239124326856227,-0.033214608376629075,0.9735034487503696,0.974,,FALSE
asd_disorder_influence,medicationPLA/PLA:fix.C,-0.03432585625661283,0.2581790813068663,-0.13295366953379864,0.8942300214690011,0.894,,FALSE
asd_disorder_influence,fix.L:any_disorder_record_factorTRUE,0.38832188622409186,0.18256802669091757,2.126998320913605,0.03342022270535138,0.033,*,TRUE
asd_disorder_influence,fix.Q:any_disorder_record_factorTRUE,0.37382162648472306,0.18922112047191694,1.975580873595997,0.048202266639240446,0.048,*,TRUE
asd_disorder_influence,fix.C:any_disorder_record_factorTRUE,2.400424230863562e-4,0.1946116614456875,0.0012334431621578215,0.9990158549938298,0.999,,FALSE
asd_joint_influence,(Intercept),-1.1309407557448294,0.14710174322123523,-7.688153321500338,1.4927386301759286e-14,<0.001,***,TRUE
asd_joint_influence,medicationNAL/PLA,0.08699771701328657,0.12394746198130006,0.7018918792093694,0.48274659369086065,0.483,,FALSE
asd_joint_influence,medicationPLA/OXT,0.007769328428782268,0.12182665287624528,0.06377363446629825,0.9491504721598647,0.949,,FALSE
asd_joint_influence,medicationPLA/PLA,0.011113573947302837,0.1258943350145892,0.08827699789680725,0.9296565205896145,0.930,,FALSE
asd_joint_influence,fix.L,0.3749908129415805,0.21770111143065543,1.7225029788652535,0.08497844364183965,0.085,.,FALSE
asd_joint_influence,fix.Q,0.7528839364711206,0.22592584225650592,3.332438329991177,8.60885477879156e-4,<0.001,***,TRUE
asd_joint_influence,fix.C,0.027079139992035053,0.2338969750734917,0.11577379307075965,0.9078318209223052,0.908,,FALSE
asd_joint_influence,any_medication_record_factorTRUE,-0.08753730573805785,0.10447185388119073,-0.8379032484443946,0.40208504420460833,0.402,,FALSE
asd_joint_influence,any_disorder_record_factorTRUE,0.023831373764196983,0.10782447551896145,0.2210200759103727,0.825076801190181,0.825,,FALSE
asd_joint_influence,Sexm,0.007756695852866051,0.09485551245043496,0.08177380156919371,0.934826589603746,0.935,,FALSE
asd_joint_influence,sessionsession_2,-0.0027170134835321803,0.12024480014678829,-0.022595683806829057,0.9819727867732662,0.982,,FALSE
asd_joint_influence,sessionsession_3,0.01328450357255959,0.12193428260932997,0.1089480602852467,0.913243686893116,0.913,,FALSE
asd_joint_influence,sessionsession_4,0.04020594639254762,0.12143382587593984,0.33109346677113777,0.7405738863627448,0.741,,FALSE
asd_joint_influence,medicationNAL/PLA:fix.L,-0.10318273445005181,0.23782176347185555,-0.4338658201155872,0.6643858814695103,0.664,,FALSE
asd_joint_influence,medicationPLA/OXT:fix.L,-0.1329618801476054,0.2346645347178943,-0.566604068686594,0.5709832100599705,0.571,,FALSE
asd_joint_influence,medicationPLA/PLA:fix.L,0.15897379232272635,0.23963476928968083,0.6634003604483287,0.5070741751162443,0.507,,FALSE
asd_joint_influence,medicationNAL/PLA:fix.Q,-0.1617926629247045,0.24700577096890236,-0.6550157200378689,0.5124576329102244,0.512,,FALSE
asd_joint_influence,medicationPLA/OXT:fix.Q,-0.2685586816823311,0.24352021729454215,-1.1028188323169261,0.27010584814964245,0.270,,FALSE
asd_joint_influence,medicationPLA/PLA:fix.Q,-0.015174767398735082,0.24858840562886625,-0.061043745625813606,0.9513243700226428,0.951,,FALSE
asd_joint_influence,medicationNAL/PLA:fix.C,-0.007430784623503584,0.25587669659636947,-0.02904048990137313,0.976832297929102,0.977,,FALSE
asd_joint_influence,medicationPLA/OXT:fix.C,-0.015139986124897907,0.25182471222593206,-0.060121129459743475,0.9520591615255188,0.952,,FALSE
asd_joint_influence,medicationPLA/PLA:fix.C,-0.04995086327400792,0.2577381112529818,-0.19380472306239124,0.8463287886636177,0.846,,FALSE
asd_joint_influence,fix.L:any_medication_record_factorTRUE,-0.22172071667382037,0.19677910962286296,-1.1267492626567894,0.2598485077305251,0.260,,FALSE
asd_joint_influence,fix.Q:any_medication_record_factorTRUE,0.29625857437030906,0.20254130811422505,1.4627069269407074,0.14354758993174707,0.144,,FALSE
asd_joint_influence,fix.C:any_medication_record_factorTRUE,-0.1435683790382667,0.20768100796708552,-0.6912927688651253,0.4893815751453835,0.489,,FALSE
asd_joint_influence,fix.L:any_disorder_record_factorTRUE,0.5078203399538465,0.207737694906566,2.444526691134454,0.014504234801557239,0.015,*,TRUE
asd_joint_influence,fix.Q:any_disorder_record_factorTRUE,0.22103773893948425,0.2141136526631846,1.0323383688530676,0.3019136327146185,0.302,,FALSE
asd_joint_influence,fix.C:any_disorder_record_factorTRUE,0.06149328379835634,0.22007448952791603,0.2794203177763411,0.7799222804553991,0.780,,FALSE
asd_medication_responsiveness,(Intercept),-1.0819423498600933,0.17438128529489574,-6.204463672982014,5.488374880546057e-10,<0.001,***,TRUE
asd_medication_responsiveness,any_medication_record_factorTRUE,-0.116323837389245,0.18525650981802438,-0.6279068816718437,0.5300649426138715,0.530,,FALSE
asd_medication_responsiveness,fix.L,0.5433736635325801,0.2757729896362658,1.9703657861825756,0.048796463793783926,0.049,*,TRUE
asd_medication_responsiveness,fix.Q,0.8631292435616579,0.2849115536331035,3.029463819754946,0.002449882455168566,0.002,**,TRUE
asd_medication_responsiveness,fix.C,0.12377183170646379,0.2937192403849335,0.4213950422323533,0.6734666388185877,0.673,,FALSE
asd_medication_responsiveness,medicationNAL/PLA,0.07544084724369965,0.19678780062128567,0.3833614025133809,0.7014518175993927,0.701,,FALSE
asd_medication_responsiveness,medicationPLA/OXT,-0.04251594462473388,0.19753744703396342,-0.2152297969985607,0.8295881606238109,0.830,,FALSE
asd_medication_responsiveness,medicationPLA/PLA,-0.0050807989162434345,0.1996833904386428,-0.02544427408350032,0.9797005969146603,0.980,,FALSE
asd_medication_responsiveness,Sexm,-2.4295185800710216e-5,0.0941450886018465,-2.580611071859324e-4,0.999794097029118,1.000,,FALSE
asd_medication_responsiveness,sessionsession_2,-0.010285947847308977,0.12175933586609278,-0.08447769342813392,0.9326766375006302,0.933,,FALSE
asd_medication_responsiveness,sessionsession_3,0.010871523025128976,0.12593933647096522,0.08632348978299849,0.9312092660242124,0.931,,FALSE
asd_medication_responsiveness,sessionsession_4,0.02863270560884425,0.124136168368783,0.23065562587514687,0.8175823493746688,0.818,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.L,0.07514231562817096,0.34727138806507185,0.21637923022351258,0.8286921546744885,0.829,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.Q,0.365587011338058,0.36086838161758855,1.013075763798752,0.3110239736966049,0.311,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.C,-0.232975738646427,0.373429596654251,-0.6238812904327273,0.5327055483199341,0.533,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:medicationNAL/PLA,0.009841939804877279,0.2543010734890893,0.03870192001096505,0.9691280426104459,0.969,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:medicationPLA/OXT,0.0811694525680985,0.25272767727568574,0.3211735787828079,0.7480788534203906,0.748,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:medicationPLA/PLA,0.023739617949173623,0.25913852075999894,0.09160976098632616,0.9270080959195993,0.927,,FALSE
asd_medication_responsiveness,fix.L:medicationNAL/PLA,-0.11561874403314525,0.3800469704392351,-0.30422224889602506,0.7609585754999957,0.761,,FALSE
asd_medication_responsiveness,fix.Q:medicationNAL/PLA,-0.15208105379796932,0.39125105554853307,-0.38870452013158674,0.6974947382397154,0.697,,FALSE
asd_medication_responsiveness,fix.C:medicationNAL/PLA,-0.025131727335780178,0.4024346459903465,-0.06244921401817633,0.9502051042904498,0.950,,FALSE
asd_medication_responsiveness,fix.L:medicationPLA/OXT,-0.10077674218420798,0.3827532346320036,-0.26329429268207055,0.7923237583274754,0.792,,FALSE
asd_medication_responsiveness,fix.Q:medicationPLA/OXT,-0.33236561121503055,0.3930426180920455,-0.8456223216414532,0.39776346913475313,0.398,,FALSE
asd_medication_responsiveness,fix.C:medicationPLA/OXT,-0.1656741608381676,0.40400202419059966,-0.4100825018639164,0.6817454282266728,0.682,,FALSE
asd_medication_responsiveness,fix.L:medicationPLA/PLA,0.3296932226549679,0.382324235948091,0.8623393226364312,0.38850081993882574,0.389,,FALSE
asd_medication_responsiveness,fix.Q:medicationPLA/PLA,0.002711659447714961,0.3942415418315009,0.006878167722045705,0.9945120594396728,0.995,,FALSE
asd_medication_responsiveness,fix.C:medicationPLA/PLA,-0.16121008263266365,0.40564142607956566,-0.3974201653680279,0.6910576475466941,0.691,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.L:medicationNAL/PLA,0.03698090877160389,0.4895169102037384,0.07554572273348499,0.9397805199666182,0.940,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.Q:medicationNAL/PLA,-0.03172577796818371,0.5067104940760696,-0.06261125107746614,0.9500760699335583,0.950,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.C:medicationNAL/PLA,0.025856210279824283,0.5235977677997827,0.049381819155713776,0.9606150166956072,0.961,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.L:medicationPLA/OXT,-0.07368733249296346,0.48553747220332394,-0.1517644604412862,0.8793727138379679,0.879,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.Q:medicationPLA/OXT,0.09548756490556906,0.5019014449033399,0.19025162385009434,0.8491119597918315,0.849,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.C:medicationPLA/OXT,0.24676868366171548,0.5181348956614615,0.4762633934290134,0.6338867413635678,0.634,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.L:medicationPLA/PLA,-0.2810536311653408,0.49175826789088023,-0.5715280240650795,0.5676417694713898,0.568,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.Q:medicationPLA/PLA,-0.03873406036209096,0.5099030421862669,-0.07596357965627014,0.939448073667555,0.939,,FALSE
asd_medication_responsiveness,any_medication_record_factorTRUE:fix.C:medicationPLA/PLA,0.19243675867053517,0.5273477688754746,0.3649143317338586,0.7151753557804768,0.715,,FALSE
asd_disorder_responsiveness,(Intercept),-1.121263542183488,0.18481121094405534,-6.067075349248745,1.3026045483333308e-9,<0.001,***,TRUE
asd_disorder_responsiveness,any_disorder_record_factorTRUE,-0.06576824840353439,0.1946984539371627,-0.3377954322367682,0.7355173523203953,0.736,,FALSE
asd_disorder_responsiveness,fix.L,0.4095479916080824,0.30633267376956147,1.3369386509392223,0.18124266310859205,0.181,,FALSE
asd_disorder_responsiveness,fix.Q,0.8475732146858661,0.31705367256214745,2.6732799145221335,0.007511354557884409,0.008,**,TRUE
asd_disorder_responsiveness,fix.C,0.1560041748039907,0.32719616112217653,0.4767909692734385,0.6335109770215214,0.634,,FALSE
asd_disorder_responsiveness,medicationNAL/PLA,0.06327950734983265,0.2247732185600329,0.28152600988329857,0.7783069814465678,0.778,,FALSE
asd_disorder_responsiveness,medicationPLA/OXT,-0.09152789462838688,0.22294251943560292,-0.41054481155096467,0.681406338424212,0.681,,FALSE
asd_disorder_responsiveness,medicationPLA/PLA,-0.027322577471714207,0.2305482827894567,-0.11851130332064094,0.9056625394575704,0.906,,FALSE
asd_disorder_responsiveness,Sexm,0.03515891130554835,0.09201301790263847,0.38210801152887924,0.7023812495636685,0.702,,FALSE
asd_disorder_responsiveness,sessionsession_2,-0.0036931770600124253,0.12161760687015614,-0.030367124917656124,0.9757742632728605,0.976,,FALSE
asd_disorder_responsiveness,sessionsession_3,-0.0031146313727555505,0.12379466098661909,-0.02515965832397416,0.9799276147553316,0.980,,FALSE
asd_disorder_responsiveness,sessionsession_4,0.009304027903593364,0.12390512933299927,0.0750899333520606,0.9401431572339467,0.940,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.L,0.25971903889729947,0.36534167177362753,0.7108935524284408,0.4771502017454842,0.477,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.Q,0.3561680890039271,0.3793232279663711,0.9389567069578539,0.3477529725091774,0.348,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.C,-0.26167769747436775,0.3925550492951824,-0.6666012778187417,0.5050268526785116,0.505,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:medicationNAL/PLA,0.03163353810647571,0.2699226126176745,0.11719484262432764,0.9067056537469604,0.907,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:medicationPLA/OXT,0.14647137001374244,0.2704189976768413,0.5416460059096146,0.5880623923409026,0.588,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:medicationPLA/PLA,0.053010126963377736,0.2744951493565423,0.19311862919123127,0.8468660632915493,0.847,,FALSE
asd_disorder_responsiveness,fix.L:medicationNAL/PLA,-0.45136347292423595,0.4321390084185067,-1.0444867603507602,0.29626024152495606,0.296,,FALSE
asd_disorder_responsiveness,fix.Q:medicationNAL/PLA,-0.16060544776064814,0.4456397758405069,-0.36039298210698395,0.7185532740037042,0.719,,FALSE
asd_disorder_responsiveness,fix.C:medicationNAL/PLA,-0.35205603562593857,0.45917413996911016,-0.76671572935188,0.4432505495343253,0.443,,FALSE
asd_disorder_responsiveness,fix.L:medicationPLA/OXT,-0.10712134470488868,0.42481917316872564,-0.2521575095254546,0.8009193195270394,0.801,,FALSE
asd_disorder_responsiveness,fix.Q:medicationPLA/OXT,-0.4301423937344463,0.4363336375972184,-0.9858107573441605,0.3242259859559538,0.324,,FALSE
asd_disorder_responsiveness,fix.C:medicationPLA/OXT,-0.23128442381750017,0.4480465723136456,-0.5162062118301273,0.6057103922143472,0.606,,FALSE
asd_disorder_responsiveness,fix.L:medicationPLA/PLA,0.11862289774490965,0.4335311752692134,0.27362022505359024,0.7843764896105427,0.784,,FALSE
asd_disorder_responsiveness,fix.Q:medicationPLA/PLA,0.0693141202938519,0.44890512308114294,0.15440706004445143,0.8772887873077884,0.877,,FALSE
asd_disorder_responsiveness,fix.C:medicationPLA/PLA,-0.18666564245519596,0.46402816046295203,-0.40227222905817445,0.6874836903151806,0.687,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.L:medicationNAL/PLA,0.5167368228141952,0.5183907522311487,0.9968094928201651,0.3188569896278317,0.319,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.Q:medicationNAL/PLA,-0.02690570257535753,0.5357199463421464,-0.05022344745434167,0.9599443267628189,0.960,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.C:medicationNAL/PLA,0.5025705290344966,0.5532354386489424,0.9084207083006564,0.3636559888855587,0.364,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.L:medicationPLA/OXT,-0.04968454941993984,0.5092853998830561,-0.09755738026526695,0.9222837686263865,0.922,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.Q:medicationPLA/OXT,0.22869820167470767,0.5256326699692433,0.43509129995304446,0.6634961581500728,0.663,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.C:medicationPLA/OXT,0.3213692911425788,0.5423302181043024,0.5925712424174236,0.5534681295010768,0.553,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.L:medicationPLA/PLA,0.07419211437474427,0.5196116500461191,0.14278377778511936,0.8864609492512278,0.886,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.Q:medicationPLA/PLA,-0.14861815774065562,0.5391725316218249,-0.27564118908953666,0.7828236704060282,0.783,,FALSE
asd_disorder_responsiveness,any_disorder_record_factorTRUE:fix.C:medicationPLA/PLA,0.21700689969315562,0.558792097160755,0.3883499798865739,0.6977570552660806,0.698,,FALSE
